Date,Location,trip_hour,trip_distance_km,trip_duration_min,location_pressure_index,peak_hour,rain_probability,rain_pred_label,rain_risk_level,base_price,demand_supply_multiplier,rain_multiplier,total_multiplier,price_without_rain_signal,price_with_rain_signal,rain_increment,rain_increment_pct
2011-08-03,NorfolkIsland,2,3.851,10.083,1.0,0,0.296,No,low,13.634,1.22,1.032,1.258,16.634,17.158,0.524,3.151
2011-07-14,Melbourne,10,6.708,23.862,0.6666666666666666,0,0.255,No,low,23.278,1.147,1.015,1.164,26.692,27.088,0.396,1.483
2013-09-25,Witchcliffe,3,3.722,11.865,0.6666666666666666,0,0.927,Yes,very_high,14.208,1.147,1.483,1.701,16.292,24.163,7.871,48.309
2009-06-12,Sydney,6,7.004,12.069,0.3333333333333333,0,0.091,No,low,18.725,1.073,1.0,1.073,20.098,20.098,0.0,0.0
2011-07-29,Newcastle,17,4.806,15.972,0.5,1,0.106,No,low,17.397,1.29,1.0,1.29,22.442,22.442,0.0,0.0
2016-11-26,Cairns,17,2.332,10.975,0.16666666666666666,1,0.426,No,moderate,11.957,1.217,1.1,1.338,14.548,16.001,1.453,9.985
2010-11-20,Ballarat,18,6.104,14.823,0.8333333333333334,1,0.159,No,low,18.666,1.363,1.0,1.363,25.448,25.448,0.0,0.0
2009-07-29,Adelaide,20,5.494,14.163,0.0,0,0.578,Yes,moderate,17.565,1.0,1.2,1.2,17.565,21.082,3.517,20.023
2010-12-15,Sydney,18,7.124,14.138,0.3333333333333333,1,0.449,No,moderate,19.755,1.253,1.114,1.396,24.76,27.571,2.811,11.353
2015-03-08,Katherine,19,8.08,25.412,0.3333333333333333,1,0.029,No,low,25.782,1.253,1.0,1.253,32.313,32.313,0.0,0.0
2012-02-13,Woomera,3,10.495,33.702,1.0,0,0.002,No,low,32.524,1.22,1.0,1.22,39.679,39.679,0.0,0.0
2015-03-06,Cobar,8,6.854,14.801,0.5,1,0.001,No,low,19.67,1.29,1.0,1.29,25.374,25.374,0.0,0.0
2009-05-03,Mildura,16,5.373,21.784,1.0,1,0.004,No,low,20.603,1.4,1.0,1.4,28.845,28.845,0.0,0.0
2009-11-16,Walpole,19,7.145,21.959,0.16666666666666666,1,0.863,Yes,very_high,23.069,1.217,1.427,1.736,28.067,40.039,11.972,42.653
2013-12-25,Hobart,0,3.461,12.539,0.16666666666666666,0,0.296,No,low,14.139,1.037,1.031,1.069,14.658,15.115,0.457,3.12
2016-01-19,NorfolkIsland,14,3.276,8.481,1.0,0,0.348,No,low,12.185,1.22,1.056,1.289,14.866,15.704,0.838,5.636
2011-03-15,Moree,17,11.389,24.037,0.0,1,0.026,No,low,29.671,1.18,1.0,1.18,35.012,35.012,0.0,0.0
2014-09-06,Perth,1,3.206,9.767,0.5,0,0.984,Yes,very_high,12.631,1.11,1.536,1.705,14.02,21.529,7.509,53.561
2010-04-07,Darwin,11,2.547,10.064,1.0,0,0.829,Yes,very_high,11.865,1.22,1.398,1.705,14.475,20.229,5.754,39.75
2014-05-10,Moree,20,6.852,12.997,0.0,0,0.091,No,low,18.909,1.0,1.0,1.0,18.909,18.909,0.0,0.0
2016-01-04,Richmond,17,3.483,9.096,1.0,1,0.986,Yes,very_high,12.722,1.4,1.537,2.152,17.811,27.38,9.569,53.729
2015-12-14,Ballarat,8,8.028,20.915,0.8333333333333334,1,0.012,No,low,23.823,1.363,1.0,1.363,32.478,32.478,0.0,0.0
2013-07-30,NorahHead,19,10.019,25.884,0.8333333333333334,1,0.785,Yes,high,28.596,1.363,1.36,1.854,38.986,53.027,14.041,36.015
2010-05-24,Melbourne,10,2.827,11.377,0.6666666666666666,0,0.948,Yes,very_high,12.795,1.147,1.502,1.723,14.671,22.04,7.369,50.227
2012-09-29,GoldCoast,19,7.389,21.147,0.0,1,0.251,No,low,23.057,1.18,1.013,1.196,27.207,27.567,0.36,1.322
2011-06-08,Moree,8,3.15,11.523,0.0,1,0.055,No,low,13.292,1.18,1.0,1.18,15.684,15.684,0.0,0.0
2016-08-02,Woomera,16,4.104,13.702,1.0,1,0.025,No,low,15.495,1.4,1.0,1.4,21.693,21.693,0.0,0.0
2013-07-19,Williamtown,11,5.922,17.397,0.5,0,0.93,Yes,very_high,19.501,1.11,1.486,1.65,21.646,32.169,10.523,48.615
2010-09-13,Albury,8,3.282,9.995,0.3333333333333333,1,0.142,No,low,12.828,1.253,1.0,1.253,16.078,16.078,0.0,0.0
2016-01-07,Mildura,20,5.574,15.063,1.0,0,0.023,No,low,18.052,1.22,1.0,1.22,22.023,22.023,0.0,0.0
2017-01-15,Uluru,7,4.344,11.938,1.0,1,0.235,No,low,15.079,1.4,1.008,1.411,21.11,21.281,0.171,0.811
2013-09-22,SalmonGums,5,8.143,27.878,0.16666666666666666,0,0.842,Yes,very_high,26.902,1.037,1.409,1.46,27.888,39.282,11.393,40.852
2010-02-08,Ballarat,9,8.156,17.04,0.8333333333333334,1,0.132,No,low,22.368,1.363,1.0,1.363,30.495,30.495,0.0,0.0
2010-11-02,CoffsHarbour,18,3.294,10.985,0.6666666666666666,1,0.042,No,low,13.26,1.327,1.0,1.327,17.592,17.592,0.0,0.0
2009-05-15,SalmonGums,19,6.01,25.737,0.16666666666666666,1,0.025,No,low,23.123,1.217,1.0,1.217,28.133,28.133,0.0,0.0
2014-08-06,Walpole,23,8.941,22.081,0.16666666666666666,0,0.416,No,moderate,25.545,1.037,1.094,1.134,26.481,28.974,2.493,9.414
2012-10-05,Darwin,8,2.24,10.033,1.0,1,0.426,No,moderate,11.438,1.4,1.1,1.54,16.013,17.611,1.598,9.978
2015-12-29,Albury,11,4.325,23.941,0.3333333333333333,0,0.014,No,low,20.094,1.073,1.0,1.073,21.568,21.568,0.0,0.0
2013-06-26,Sale,6,5.839,19.033,0.0,0,0.411,No,moderate,20.077,1.0,1.091,1.091,20.077,21.907,1.83,9.114
2009-05-21,Townsville,15,2.164,8.371,0.6666666666666666,0,0.01,No,low,10.638,1.147,1.0,1.147,12.198,12.198,0.0,0.0
2009-09-07,Adelaide,23,3.582,8.031,0.0,0,0.632,Yes,high,12.409,1.0,1.239,1.239,12.409,15.378,2.969,23.924
2014-07-27,MountGambier,17,12.827,36.912,0.16666666666666666,1,0.575,Yes,moderate,37.02,1.217,1.198,1.458,45.04,53.959,8.918,19.801
2016-12-13,Bendigo,16,3.199,11.86,1.0,1,0.329,No,low,13.5,1.4,1.047,1.466,18.9,19.787,0.887,4.693
2017-01-18,Penrith,11,3.461,11.176,0.3333333333333333,0,0.775,Yes,high,13.567,1.073,1.352,1.452,14.562,19.694,5.133,35.247
2016-09-02,PearceRAAF,21,6.803,21.223,0.16666666666666666,0,0.383,No,moderate,22.298,1.037,1.075,1.115,23.116,24.857,1.741,7.531
2013-03-26,MountGambier,14,1.959,5.893,0.16666666666666666,0,0.701,Yes,high,9.32,1.037,1.292,1.34,9.661,12.486,2.825,29.243
2012-03-25,BadgerysCreek,6,4.391,14.965,0.6666666666666666,0,0.239,No,low,16.413,1.147,1.009,1.157,18.82,18.995,0.175,0.928
2013-04-03,Darwin,10,2.566,14.062,1.0,0,0.251,No,low,13.57,1.22,1.013,1.236,16.556,16.779,0.223,1.349
2013-05-30,Sydney,5,5.567,14.703,0.3333333333333333,0,0.182,No,low,17.891,1.073,1.0,1.073,19.203,19.203,0.0,0.0
2016-05-20,MountGambier,7,1.0,5.162,0.16666666666666666,1,0.24,No,low,7.718,1.217,1.009,1.228,9.39,9.479,0.089,0.948
2014-10-10,BadgerysCreek,0,5.069,12.879,0.6666666666666666,0,0.14,No,low,16.452,1.147,1.0,1.147,18.865,18.865,0.0,0.0
2017-05-18,Williamtown,12,5.945,20.011,0.5,0,0.506,Yes,moderate,20.631,1.11,1.15,1.277,22.9,26.34,3.44,15.021
2010-09-28,Moree,16,3.649,14.827,0.0,1,0.024,No,low,15.353,1.18,1.0,1.18,18.117,18.117,0.0,0.0
2010-12-04,Albany,9,3.814,8.128,0.16666666666666666,1,0.883,Yes,very_high,12.762,1.217,1.444,1.757,15.527,22.423,6.896,44.412
2013-10-21,Moree,12,3.334,17.055,0.0,0,0.012,No,low,15.864,1.0,1.0,1.0,15.864,15.864,0.0,0.0
2009-12-27,Albany,22,4.351,12.801,0.16666666666666666,0,0.185,No,low,15.45,1.037,1.0,1.037,16.017,16.017,0.0,0.0
2014-07-13,Newcastle,18,11.482,22.95,0.5,1,0.516,Yes,moderate,29.34,1.29,1.157,1.493,37.849,43.795,5.946,15.711
2009-11-19,Mildura,15,8.303,17.236,1.0,0,0.19,No,low,22.648,1.22,1.0,1.22,27.631,27.631,0.0,0.0
2011-12-24,Launceston,8,4.348,16.509,0.5,1,0.57,Yes,moderate,17.003,1.29,1.194,1.54,21.934,26.193,4.259,19.416
2011-12-03,Darwin,20,3.583,14.022,1.0,0,0.58,Yes,moderate,14.927,1.22,1.201,1.466,18.211,21.878,3.668,20.141
2013-03-27,Launceston,8,7.819,19.358,0.5,1,0.505,Yes,moderate,22.886,1.29,1.15,1.483,29.522,33.946,4.423,14.982
2012-03-14,Newcastle,9,5.332,19.467,0.5,1,0.565,Yes,moderate,19.574,1.29,1.19,1.536,25.251,30.058,4.807,19.035
2012-09-24,MelbourneAirport,20,2.122,14.416,0.8333333333333334,0,0.12,No,low,13.119,1.183,1.0,1.183,15.525,15.525,0.0,0.0
2016-05-11,Adelaide,14,4.007,11.569,0.0,0,0.924,Yes,very_high,14.469,1.0,1.481,1.481,14.469,21.422,6.954,48.061
2016-04-10,Cairns,18,10.741,23.092,0.16666666666666666,1,0.954,Yes,very_high,28.399,1.217,1.508,1.834,34.552,52.095,17.543,50.774
2016-06-17,Walpole,16,6.631,20.82,0.16666666666666666,1,0.478,No,moderate,21.897,1.217,1.132,1.377,26.641,30.155,3.514,13.191
2016-02-24,AliceSprings,17,3.611,13.418,0.5,1,0.067,No,low,14.711,1.29,1.0,1.29,18.977,18.977,0.0,0.0
2010-09-29,Adelaide,8,1.426,8.056,0.0,1,0.019,No,low,9.508,1.18,1.0,1.18,11.22,11.22,0.0,0.0
2014-05-21,Nhil,8,5.549,15.095,0.6666666666666666,1,0.2,No,low,18.03,1.327,1.0,1.327,23.92,23.92,0.0,0.0
2013-09-09,PerthAirport,9,4.824,13.586,0.6666666666666666,1,0.521,Yes,moderate,16.419,1.327,1.16,1.539,21.782,25.267,3.485,16.0
2016-08-11,Nuriootpa,7,4.256,13.315,0.0,1,0.196,No,low,15.537,1.18,1.0,1.18,18.334,18.334,0.0,0.0
2014-09-29,Tuggeranong,20,7.874,18.035,0.8333333333333334,0,0.009,No,low,22.405,1.183,1.0,1.183,26.512,26.512,0.0,0.0
2014-08-03,Uluru,8,6.684,16.081,1.0,1,0.002,No,low,19.978,1.4,1.0,1.4,27.969,27.969,0.0,0.0
2016-09-13,Katherine,15,1.468,8.776,0.3333333333333333,0,0.43,No,moderate,9.868,1.073,1.102,1.183,10.592,11.677,1.085,10.248
2012-07-12,Woomera,18,4.842,16.728,1.0,1,0.09,No,low,17.763,1.4,1.0,1.4,24.868,24.868,0.0,0.0
2011-08-25,Cobar,18,1.795,8.356,0.5,1,0.004,No,low,10.132,1.29,1.0,1.29,13.071,13.071,0.0,0.0
2013-03-10,Canberra,12,3.374,10.69,0.3333333333333333,0,0.143,No,low,13.245,1.073,1.0,1.073,14.216,14.216,0.0,0.0
2015-12-31,Williamtown,13,1.685,7.394,0.5,0,0.132,No,low,9.581,1.11,1.0,1.11,10.635,10.635,0.0,0.0
2014-06-04,Portland,23,1.736,4.761,0.8333333333333334,0,0.721,Yes,high,8.544,1.183,1.309,1.548,10.11,13.229,3.119,30.852
2013-07-14,Mildura,17,5.999,12.376,1.0,1,0.657,Yes,high,17.496,1.4,1.259,1.762,24.494,30.828,6.334,25.859
2016-01-11,SydneyAirport,19,5.618,17.759,0.5,1,0.109,No,low,19.243,1.29,1.0,1.29,24.823,24.823,0.0,0.0
2011-08-22,NorfolkIsland,20,4.602,15.146,1.0,0,0.959,Yes,very_high,16.774,1.22,1.512,1.845,20.465,30.948,10.483,51.223
2013-08-09,Walpole,18,3.166,9.101,0.16666666666666666,1,0.892,Yes,very_high,12.296,1.217,1.452,1.767,14.961,21.727,6.766,45.226
2011-05-05,Darwin,7,1.583,8.402,1.0,1,0.062,No,low,9.866,1.4,1.0,1.4,13.812,13.812,0.0,0.0
2012-08-11,Ballarat,15,3.385,15.376,0.8333333333333334,0,0.559,Yes,moderate,15.228,1.183,1.187,1.404,18.02,21.384,3.364,18.671
2016-10-18,Townsville,6,5.634,17.397,0.6666666666666666,0,0.426,No,moderate,19.113,1.147,1.1,1.261,21.916,24.102,2.186,9.976
2013-07-02,Hobart,17,5.55,25.877,0.16666666666666666,1,0.924,Yes,very_high,22.561,1.217,1.481,1.802,27.449,40.65,13.201,48.095
2014-08-03,Katherine,22,10.604,27.306,0.3333333333333333,0,0.001,No,low,29.984,1.073,1.0,1.073,32.183,32.183,0.0,0.0
2013-01-26,MountGinini,14,9.682,26.121,0.3333333333333333,0,0.487,No,moderate,28.242,1.073,1.138,1.221,30.313,34.488,4.175,13.773
2010-06-30,Williamtown,12,4.727,15.911,0.5,0,0.016,No,low,17.263,1.11,1.0,1.11,19.162,19.162,0.0,0.0
2013-09-14,Wollongong,2,3.36,7.447,0.8333333333333334,0,0.905,Yes,very_high,11.864,1.183,1.463,1.732,14.039,20.543,6.504,46.329
2009-02-21,Portland,22,2.616,12.885,0.8333333333333334,0,0.078,No,low,13.143,1.183,1.0,1.183,15.552,15.552,0.0,0.0
2014-03-17,CoffsHarbour,6,1.381,4.0,0.6666666666666666,0,0.062,No,low,7.745,1.147,1.0,1.147,8.881,8.881,0.0,0.0
2015-11-28,Watsonia,3,1.957,5.977,0.3333333333333333,0,0.03,No,low,9.352,1.073,1.0,1.073,10.038,10.038,0.0,0.0
2009-04-13,Dartmoor,8,5.639,13.853,0.8333333333333334,1,0.286,No,low,17.631,1.363,1.027,1.4,24.037,24.691,0.653,2.717
2013-08-21,Richmond,4,6.98,17.875,1.0,0,0.044,No,low,21.131,1.22,1.0,1.22,25.78,25.78,0.0,0.0
2009-05-14,NorahHead,13,3.854,14.233,0.8333333333333334,0,0.033,No,low,15.381,1.183,1.0,1.183,18.201,18.201,0.0,0.0
2014-01-10,Portland,14,17.502,59.722,0.8333333333333334,0,0.091,No,low,52.911,1.183,1.0,1.183,62.611,62.611,0.0,0.0
2010-05-07,Portland,9,1.973,10.292,0.8333333333333334,1,0.976,Yes,very_high,11.186,1.363,1.528,2.083,15.25,23.298,8.048,52.777
2015-09-26,Perth,4,1.266,6.152,0.5,0,0.033,No,low,8.493,1.11,1.0,1.11,9.427,9.427,0.0,0.0
2014-12-02,Cairns,6,17.317,47.169,0.16666666666666666,0,0.19,No,low,47.389,1.037,1.0,1.037,49.127,49.127,0.0,0.0
2010-03-08,Sydney,11,1.519,5.583,0.3333333333333333,0,0.684,Yes,high,8.595,1.073,1.279,1.372,9.226,11.797,2.571,27.871
2015-03-18,SalmonGums,4,3.817,13.421,0.16666666666666666,0,0.866,Yes,very_high,14.99,1.037,1.43,1.482,15.54,22.219,6.679,42.979
2009-07-29,Wollongong,17,2.782,9.026,0.8333333333333334,1,0.035,No,low,11.747,1.363,1.0,1.363,16.015,16.015,0.0,0.0
2009-02-05,Bendigo,7,5.914,18.299,1.0,1,0.06,No,low,19.87,1.4,1.0,1.4,27.818,27.818,0.0,0.0
2013-04-11,Woomera,8,3.618,13.232,1.0,1,0.001,No,low,14.642,1.4,1.0,1.4,20.499,20.499,0.0,0.0
2009-05-04,SalmonGums,11,6.994,20.177,0.16666666666666666,0,0.194,No,low,22.117,1.037,1.0,1.037,22.928,22.928,0.0,0.0
2009-10-19,Penrith,12,7.975,23.281,0.3333333333333333,0,0.189,No,low,24.744,1.073,1.0,1.073,26.558,26.558,0.0,0.0
2016-05-05,Moree,0,1.37,5.996,0.0,0,0.017,No,low,8.567,1.0,1.0,1.0,8.567,8.567,0.0,0.0
2009-01-18,Cairns,6,2.551,8.649,0.16666666666666666,0,0.715,Yes,high,11.277,1.037,1.303,1.351,11.69,15.237,3.547,30.342
2015-04-25,NorahHead,19,7.378,31.145,0.8333333333333334,1,0.721,Yes,high,27.241,1.363,1.308,1.784,37.139,48.586,11.447,30.822
2014-08-29,Cairns,0,8.984,21.679,0.16666666666666666,0,0.074,No,low,25.434,1.037,1.0,1.037,26.367,26.367,0.0,0.0
2014-03-15,WaggaWagga,14,5.239,15.131,0.0,0,0.958,Yes,very_high,17.627,1.0,1.511,1.511,17.627,26.643,9.016,51.146
2015-12-09,Albany,13,6.2,16.842,0.16666666666666666,0,0.076,No,low,19.644,1.037,1.0,1.037,20.364,20.364,0.0,0.0
2017-06-01,AliceSprings,9,11.02,36.947,0.5,1,0.001,No,low,34.595,1.29,1.0,1.29,44.627,44.627,0.0,0.0
2017-04-11,Newcastle,12,3.65,7.498,0.5,0,0.502,Yes,moderate,12.277,1.11,1.148,1.274,13.628,15.639,2.011,14.756
2015-12-14,Mildura,18,5.201,17.767,1.0,1,0.035,No,low,18.684,1.4,1.0,1.4,26.157,26.157,0.0,0.0
2013-05-29,Wollongong,19,9.689,20.374,0.8333333333333334,1,0.047,No,low,25.837,1.363,1.0,1.363,35.224,35.224,0.0,0.0
2010-08-27,PerthAirport,8,10.064,23.773,0.6666666666666666,1,0.031,No,low,27.772,1.327,1.0,1.327,36.844,36.844,0.0,0.0
2015-06-11,Walpole,9,4.374,14.179,0.16666666666666666,1,0.6,Yes,high,16.059,1.217,1.216,1.479,19.539,23.76,4.221,21.602
2010-04-29,WaggaWagga,8,2.613,7.182,0.0,1,0.114,No,low,10.744,1.18,1.0,1.18,12.678,12.678,0.0,0.0
2011-05-27,Walpole,13,4.341,13.379,0.16666666666666666,0,0.133,No,low,15.679,1.037,1.0,1.037,16.254,16.254,0.0,0.0
2014-11-08,Wollongong,17,4.629,17.545,0.8333333333333334,1,0.082,No,low,17.818,1.363,1.0,1.363,24.292,24.292,0.0,0.0
2015-05-16,NorahHead,8,2.542,8.362,0.8333333333333334,1,0.966,Yes,very_high,11.144,1.363,1.518,2.07,15.193,23.07,7.877,51.846
2017-03-28,Cobar,9,2.833,12.512,0.5,1,0.016,No,low,13.28,1.29,1.0,1.29,17.131,17.131,0.0,0.0
2015-10-31,Mildura,21,10.073,25.651,1.0,0,0.141,No,low,28.572,1.22,1.0,1.22,34.858,34.858,0.0,0.0
2013-06-04,Katherine,3,6.386,23.103,0.3333333333333333,0,0.028,No,low,22.524,1.073,1.0,1.073,24.175,24.175,0.0,0.0
2015-10-13,MelbourneAirport,13,3.831,15.668,0.8333333333333334,0,0.018,No,low,15.952,1.183,1.0,1.183,18.876,18.876,0.0,0.0
2011-11-25,Albury,17,2.07,11.148,0.3333333333333333,1,0.794,Yes,high,11.677,1.253,1.368,1.714,14.635,20.02,5.384,36.788
2012-03-01,Penrith,6,2.859,8.722,0.3333333333333333,0,0.968,Yes,very_high,11.722,1.073,1.52,1.632,12.582,19.128,6.546,52.023
2016-01-28,Perth,3,1.178,6.534,0.5,0,0.015,No,low,8.534,1.11,1.0,1.11,9.473,9.473,0.0,0.0
2014-05-07,Witchcliffe,6,5.33,12.794,0.6666666666666666,0,0.999,Yes,very_high,16.769,1.147,1.549,1.776,19.228,29.781,10.553,54.883
2017-05-30,Adelaide,21,2.744,12.623,0.0,0,0.039,No,low,13.205,1.0,1.0,1.0,13.205,13.205,0.0,0.0
2012-04-02,Newcastle,0,5.609,15.127,0.5,0,0.427,No,moderate,18.126,1.11,1.101,1.222,20.119,22.144,2.025,10.063
2011-11-14,Darwin,7,7.33,20.184,1.0,1,0.969,Yes,very_high,22.573,1.4,1.521,2.13,31.603,48.079,16.477,52.137
2013-08-09,NorfolkIsland,2,5.663,16.779,1.0,0,0.974,Yes,very_high,18.892,1.22,1.526,1.862,23.048,35.172,12.124,52.603
2008-08-24,Darwin,6,3.507,10.383,1.0,0,0.008,No,low,13.295,1.22,1.0,1.22,16.22,16.22,0.0,0.0
2012-02-19,MountGambier,16,2.444,11.339,0.16666666666666666,1,0.053,No,low,12.263,1.217,1.0,1.217,14.919,14.919,0.0,0.0
2016-12-29,GoldCoast,8,1.838,6.996,0.0,1,0.549,Yes,moderate,9.619,1.18,1.179,1.392,11.351,13.388,2.037,17.942
2014-05-14,SydneyAirport,15,9.478,24.579,0.5,0,0.036,No,low,27.319,1.11,1.0,1.11,30.324,30.324,0.0,0.0
2011-03-02,NorahHead,16,5.503,15.404,0.8333333333333334,1,0.795,Yes,high,18.099,1.363,1.369,1.866,24.675,33.782,9.106,36.905
2017-05-25,Wollongong,19,3.649,12.46,0.8333333333333334,1,0.052,No,low,14.359,1.363,1.0,1.363,19.576,19.576,0.0,0.0
2014-01-22,Portland,0,6.728,22.89,0.8333333333333334,0,0.021,No,low,22.897,1.183,1.0,1.183,27.095,27.095,0.0,0.0
2011-10-28,Launceston,19,8.555,30.21,0.5,1,0.866,Yes,very_high,28.438,1.29,1.429,1.843,36.685,52.425,15.74,42.906
2015-09-05,Ballarat,16,2.786,9.728,0.8333333333333334,1,0.071,No,low,12.047,1.363,1.0,1.363,16.424,16.424,0.0,0.0
2013-08-26,Walpole,7,5.395,19.912,0.16666666666666666,1,0.987,Yes,very_high,19.847,1.217,1.538,1.871,24.147,37.139,12.992,53.804
2015-08-02,Dartmoor,18,5.467,20.016,0.8333333333333334,1,0.915,Yes,very_high,19.987,1.363,1.472,2.007,27.249,40.116,12.867,47.219
2015-11-06,Hobart,19,10.733,22.111,0.16666666666666666,1,0.869,Yes,very_high,27.977,1.217,1.432,1.742,34.039,48.738,14.699,43.184
2013-11-25,Woomera,8,3.613,11.519,1.0,1,0.024,No,low,13.916,1.4,1.0,1.4,19.482,19.482,0.0,0.0
2010-10-06,Darwin,21,2.378,12.155,1.0,0,0.694,Yes,high,12.515,1.22,1.287,1.57,15.269,19.644,4.375,28.655
2015-12-03,Nhil,12,5.789,20.035,0.6666666666666666,0,0.002,No,low,20.43,1.147,1.0,1.147,23.426,23.426,0.0,0.0
2012-09-06,Walpole,16,7.084,23.449,0.16666666666666666,1,0.401,No,moderate,23.612,1.217,1.085,1.32,28.728,31.168,2.44,8.493
2011-02-27,Albany,23,5.109,10.482,0.16666666666666666,0,0.633,Yes,high,15.5,1.037,1.24,1.286,16.068,19.929,3.861,24.031
2009-01-07,Watsonia,10,11.182,22.849,0.3333333333333333,0,0.421,No,moderate,28.893,1.073,1.097,1.177,31.011,34.016,3.004,9.688
2015-07-02,Mildura,19,3.605,11.838,1.0,1,0.007,No,low,14.039,1.4,1.0,1.4,19.655,19.655,0.0,0.0
2015-09-05,CoffsHarbour,9,5.193,14.189,0.6666666666666666,1,0.642,Yes,high,17.17,1.327,1.247,1.654,22.779,28.401,5.623,24.683
2015-12-17,Bendigo,19,1.464,8.24,1.0,1,0.046,No,low,9.637,1.4,1.0,1.4,13.492,13.492,0.0,0.0
2013-07-22,Cobar,16,2.278,8.018,0.5,1,0.028,No,low,10.643,1.29,1.0,1.29,13.729,13.729,0.0,0.0
2017-01-19,Tuggeranong,7,2.799,8.172,0.8333333333333334,1,0.731,Yes,high,11.411,1.363,1.316,1.794,15.557,20.473,4.915,31.595
2016-11-18,Hobart,11,4.033,8.731,0.16666666666666666,0,0.047,No,low,13.312,1.037,1.0,1.037,13.8,13.8,0.0,0.0
2014-03-03,PerthAirport,9,1.67,4.0,0.6666666666666666,1,0.048,No,low,8.134,1.327,1.0,1.327,10.791,10.791,0.0,0.0
2009-06-17,Albury,5,6.668,17.371,0.3333333333333333,0,0.007,No,low,20.498,1.073,1.0,1.073,22.001,22.001,0.0,0.0
2011-11-05,MountGambier,1,2.619,12.999,0.16666666666666666,0,0.264,No,low,13.194,1.037,1.018,1.056,13.678,13.927,0.249,1.821
2017-06-08,Launceston,10,15.649,41.447,0.5,0,0.297,No,low,42.734,1.11,1.032,1.146,47.435,48.957,1.522,3.209
2014-11-03,Portland,0,2.688,8.683,0.8333333333333334,0,0.057,No,low,11.475,1.183,1.0,1.183,13.579,13.579,0.0,0.0
2013-10-21,Townsville,7,4.844,15.649,0.6666666666666666,1,0.134,No,low,17.313,1.327,1.0,1.327,22.968,22.968,0.0,0.0
2016-08-24,Cairns,18,4.448,10.884,0.16666666666666666,1,0.405,No,moderate,14.776,1.217,1.088,1.323,17.978,19.552,1.574,8.758
2009-08-28,AliceSprings,17,2.131,6.229,0.5,1,0.218,No,low,9.693,1.29,1.003,1.294,12.504,12.546,0.042,0.336
2013-09-11,Cobar,18,4.044,10.516,0.5,1,0.006,No,low,14.076,1.29,1.0,1.29,18.158,18.158,0.0,0.0
2015-12-07,SalmonGums,9,4.009,15.157,0.16666666666666666,1,0.247,No,low,15.979,1.217,1.012,1.231,19.441,19.674,0.233,1.201
2008-10-26,Adelaide,20,7.98,25.482,0.0,0,0.722,Yes,high,25.675,1.0,1.309,1.309,25.675,33.62,7.945,30.945
2017-01-12,Penrith,16,5.929,16.084,0.3333333333333333,1,0.291,No,low,18.96,1.253,1.029,1.29,23.763,24.455,0.692,2.911
2010-06-23,Williamtown,6,6.607,15.758,0.5,0,0.583,Yes,moderate,19.737,1.11,1.203,1.336,21.908,26.365,4.456,20.341
2009-12-23,NorfolkIsland,6,7.872,19.829,1.0,0,0.165,No,low,23.155,1.22,1.0,1.22,28.249,28.249,0.0,0.0
2012-08-16,Brisbane,17,6.674,19.74,0.0,1,0.315,No,low,21.501,1.18,1.04,1.227,25.372,26.393,1.021,4.024
2009-01-10,Sydney,7,5.366,13.331,0.3333333333333333,1,0.302,No,low,17.043,1.253,1.034,1.296,21.361,22.092,0.732,3.425
2012-03-09,Watsonia,14,2.78,9.86,0.3333333333333333,0,0.338,No,low,12.095,1.073,1.051,1.128,12.982,13.647,0.665,5.126
2011-05-23,CoffsHarbour,23,5.145,10.361,0.6666666666666666,0,0.929,Yes,very_high,15.498,1.147,1.485,1.703,17.77,26.393,8.622,48.519
2011-05-14,Launceston,0,2.407,9.933,0.5,0,0.026,No,low,11.621,1.11,1.0,1.11,12.899,12.899,0.0,0.0
2015-03-01,MountGambier,0,4.256,14.14,0.16666666666666666,0,0.024,No,low,15.884,1.037,1.0,1.037,16.467,16.467,0.0,0.0
2013-01-28,Dartmoor,23,3.887,9.831,0.8333333333333334,0,0.935,Yes,very_high,13.576,1.183,1.49,1.763,16.065,23.94,7.875,49.018
2008-11-30,Sydney,16,4.058,13.709,0.3333333333333333,1,0.105,No,low,15.436,1.253,1.0,1.253,19.347,19.347,0.0,0.0
2009-11-13,PerthAirport,6,1.684,4.943,0.6666666666666666,0,0.504,Yes,moderate,8.549,1.147,1.149,1.317,9.803,11.263,1.46,14.898
2011-11-05,Mildura,20,1.0,8.73,1.0,0,0.036,No,low,9.217,1.22,1.0,1.22,11.245,11.245,0.0,0.0
2015-06-01,Launceston,20,3.407,10.197,0.5,0,0.077,No,low,13.082,1.11,1.0,1.11,14.52,14.52,0.0,0.0
2014-06-09,AliceSprings,15,9.027,22.248,0.5,0,0.004,No,low,25.73,1.11,1.0,1.11,28.56,28.56,0.0,0.0
2015-11-19,Katherine,16,4.797,17.853,0.3333333333333333,1,0.135,No,low,18.175,1.253,1.0,1.253,22.779,22.779,0.0,0.0
2008-07-28,Hobart,8,8.626,20.315,0.16666666666666666,1,0.916,Yes,very_high,24.377,1.217,1.473,1.792,29.658,43.691,14.033,47.314
2012-10-06,Albury,4,2.419,9.009,0.3333333333333333,0,0.996,Yes,very_high,11.249,1.073,1.547,1.66,12.074,18.675,6.601,54.67
2014-07-12,Cobar,16,3.289,15.397,0.5,1,0.046,No,low,15.107,1.29,1.0,1.29,19.487,19.487,0.0,0.0
