Date,Location,service_zone,weekday,time_bucket,time_bucket_label,rain_probability,rain_risk_level,base_demand_index,demand_index_with_rain,target_zone_demand_with_rain,trip_distance_km,trip_duration_min,pickup_distance_km,relocation_distance_km,current_request_fare,future_request_fare,score_wait,no_rain_score_wait,score_accept,no_rain_score_accept,score_relocate,no_rain_score_relocate,action_with_rain_signal,action_without_rain_signal,action_changed_by_rain_signal,expected_reward_with_rain_policy,expected_reward_no_rain_policy_under_rain,rain_policy_reward_gain
2013-06-26,Sale,36,2,0,night,0.4113,moderate,0.2984,0.4038,0.5286,8.6276,21.1542,0.6804,2.867,24.732,22.1563,5.8563,4.6724,16.5919,16.6115,7.2538,6.5841,accept,accept,False,16.5919,16.5919,0.0
2009-05-21,Townsville,40,3,2,afternoon,0.0105,low,0.4938,0.4949,0.7942,4.1369,20.314,0.2157,3.8712,18.3167,19.5787,5.7302,5.7196,12.4258,12.426,8.0352,6.6156,accept,accept,False,12.4258,12.4258,0.0
2009-09-07,Adelaide,1,0,3,evening,0.6318,high,0.4442,0.6244,0.7415,2.5519,13.7183,1.9945,1.8638,13.4067,11.6985,2.9846,1.9155,8.7536,8.8391,4.9353,5.2357,accept,accept,False,8.7536,8.7536,0.0
2014-07-27,MountGambier,23,6,3,evening,0.5754,moderate,0.4187,0.579,0.8023,4.2244,14.6269,0.8116,1.4753,16.0462,15.6968,4.6689,3.3928,11.0057,11.0377,8.3505,7.9386,accept,accept,False,11.0057,11.0057,0.0
2016-12-13,Bendigo,7,1,2,afternoon,0.3292,low,0.523,0.6028,0.7834,1.4668,6.07,0.4419,0.8289,8.7295,6.8045,0.4065,0.1312,6.7139,6.7243,3.3294,3.0002,accept,accept,False,6.7139,6.7139,0.0
2017-01-18,Penrith,31,2,1,morning,0.7754,high,0.6515,0.8844,1.0686,1.3144,7.0028,0.2167,1.2607,8.9156,8.7312,2.6174,1.5867,6.872,6.8831,5.5494,4.3034,accept,accept,False,6.872,6.872,0.0
2016-09-02,PearceRAAF,30,4,3,evening,0.3834,moderate,0.7099,0.8064,1.0938,7.4587,19.1887,1.0603,2.7472,22.3284,21.3033,9.864,8.8212,14.9127,14.9415,14.2332,13.6699,accept,accept,False,14.9127,14.9127,0.0
2013-03-26,MountGambier,23,1,2,afternoon,0.701,high,0.3858,0.591,0.7918,10.3733,22.6339,0.287,2.3247,27.7101,32.7406,13.1953,9.7879,18.7061,18.7196,18.0574,13.603,accept,accept,False,18.7061,18.7061,0.0
2012-03-25,BadgerysCreek,5,6,0,night,0.2389,low,0.403,0.4564,0.6925,3.276,12.3344,1.8798,2.1871,13.803,14.2325,3.0687,2.683,9.1707,9.2033,5.6754,4.7365,accept,accept,False,9.1707,9.1707,0.0
2013-04-03,Darwin,14,2,1,morning,0.2513,low,0.5238,0.5807,0.8868,7.5051,14.7872,0.4608,0.8564,20.5426,21.7417,7.6412,7.0135,14.2394,14.2478,14.0093,11.6135,accept,accept,False,14.2394,14.2394,0.0
2013-05-30,Sydney,38,3,0,night,0.1823,low,0.3858,0.424,0.6154,0.8,5.7129,0.8636,1.5769,7.6794,7.9607,0.2635,0.1096,5.8381,5.8496,2.4068,2.1692,accept,accept,False,5.8381,5.8381,0.0
2016-05-20,MountGambier,23,4,1,morning,0.2395,low,0.4652,0.5188,0.907,5.7811,17.9409,1.0989,3.2769,19.5396,14.0809,3.4495,3.0667,13.0618,13.0809,6.1803,3.9607,accept,accept,False,13.0618,13.0618,0.0
2014-10-10,BadgerysCreek,5,4,0,night,0.1397,low,0.3448,0.3722,0.6597,4.1488,11.2199,0.9848,4.8436,14.5132,10.7464,1.1233,0.9743,10.1131,10.1233,0.4804,-0.3924,accept,accept,False,10.1131,10.1131,0.0
2017-05-18,Williamtown,46,3,2,afternoon,0.5059,moderate,0.4002,0.5367,0.7179,11.4537,37.8651,1.668,3.1658,35.5658,35.2883,13.4836,11.041,22.4817,22.5401,17.1514,14.2248,accept,accept,False,22.4817,22.4817,0.0
2010-09-28,Moree,22,1,2,afternoon,0.0242,low,0.6431,0.6462,0.8739,3.7449,10.3616,0.4819,3.8614,13.6074,14.7203,4.6929,4.6701,9.7599,9.7608,5.6775,5.227,accept,accept,False,9.7599,9.7599,0.0
2010-12-04,Albany,2,5,1,morning,0.8828,very_high,0.4252,0.6991,0.8687,1.8286,11.9111,0.9162,0.5,11.6712,11.7269,3.443,1.8149,8.1362,8.189,7.385,5.5252,accept,accept,False,8.1362,8.1362,0.0
2013-10-21,Moree,22,0,1,morning,0.0119,low,0.6935,0.6948,0.9895,1.1545,6.948,1.2351,4.3111,8.6767,7.8992,1.3228,1.3178,6.2835,6.2846,1.076,0.5247,accept,accept,False,6.2835,6.2835,0.0
2009-12-27,Albany,2,6,3,evening,0.185,low,0.4812,0.52,0.7497,4.2221,11.5878,2.3859,2.5772,14.7667,14.8251,3.7995,3.5076,9.6738,9.7061,6.0849,6.7232,accept,accept,False,9.6738,9.6738,0.0
2014-07-13,Newcastle,25,6,3,evening,0.5162,moderate,0.512,0.652,0.8627,4.7789,15.6516,1.5837,2.2026,17.2252,17.0691,5.9712,4.7594,11.4226,11.4791,9.028,8.9183,accept,accept,False,11.4226,11.4226,0.0
2009-11-19,Mildura,21,3,2,afternoon,0.1905,low,0.5105,0.5508,0.6491,3.5814,12.6825,1.711,2.3643,14.3615,16.6141,4.8791,4.5399,9.6022,9.626,6.4034,6.8171,accept,accept,False,9.6022,9.6022,0.0
2011-12-24,Launceston,18,5,1,morning,0.5699,moderate,0.6663,0.8248,1.0305,7.6144,15.801,0.6561,5.4706,21.1158,24.2505,11.8699,9.9216,14.482,14.5076,12.6407,9.9527,accept,accept,False,14.482,14.482,0.0
2011-12-03,Darwin,14,5,3,evening,0.5801,moderate,0.6075,0.7696,1.0842,9.6696,23.8588,1.1811,1.3377,27.2746,26.1015,12.2736,10.1297,17.9456,17.9925,19.5719,17.4239,relocate,accept,True,19.5719,17.9456,1.6262
2013-03-27,Launceston,18,2,1,morning,0.5053,moderate,0.6226,0.759,0.9867,3.2496,13.8654,2.2647,2.366,14.4104,14.8789,5.6268,4.5984,9.3213,9.4006,8.478,6.8298,accept,accept,False,9.3213,9.3213,0.0
2012-03-14,Newcastle,25,2,1,morning,0.5645,moderate,0.6087,0.7653,0.9898,0.8673,6.5693,0.8353,1.7244,8.13,8.792,2.1259,1.4279,6.101,6.1334,4.6589,3.5949,accept,accept,False,6.101,6.101,0.0
2012-09-24,MelbourneAirport,20,0,3,evening,0.1197,low,0.6822,0.7048,1.0133,5.1122,17.249,1.0975,0.8981,18.3461,20.2485,8.1836,7.9524,12.2882,12.2979,14.4752,14.5844,relocate,relocate,False,14.4752,14.4752,0.0
2016-05-11,Adelaide,1,2,2,afternoon,0.9239,very_high,0.5349,0.8248,0.9116,8.7386,18.9647,0.1663,0.5009,23.9624,30.8609,15.9227,11.3873,16.4293,16.4393,21.1502,17.4952,relocate,relocate,False,21.1502,21.1502,0.0
2016-04-10,Cairns,9,6,3,evening,0.954,very_high,0.6799,0.9817,1.1851,3.2603,14.8996,1.5514,0.8855,14.8593,15.3909,7.6612,5.307,9.8584,9.9539,11.9749,10.8361,relocate,relocate,False,11.9749,11.9749,0.0
2016-06-17,Walpole,44,4,2,afternoon,0.4778,moderate,0.6183,0.7454,1.0018,5.9901,23.0969,1.0258,1.088,21.9873,26.7215,12.3097,10.5874,14.4213,14.4554,19.0277,15.7539,relocate,relocate,False,19.0277,19.0277,0.0
2016-02-24,AliceSprings,4,2,2,afternoon,0.0666,low,0.4041,0.415,0.6683,1.718,7.8149,1.2738,1.7826,9.8016,8.4881,0.4409,0.3943,6.982,6.9884,2.7225,2.2926,accept,accept,False,6.982,6.982,0.0
2010-09-29,Adelaide,1,2,1,morning,0.0187,low,0.4627,0.465,0.7965,5.028,14.5688,0.6096,3.8614,17.1067,16.1547,3.9584,3.9402,11.8252,11.826,5.901,4.4056,accept,accept,False,11.8252,11.8252,0.0
2014-05-21,Nhil,26,2,1,morning,0.2001,low,0.5655,0.6084,0.9488,6.0634,14.3655,0.1074,0.8879,18.4191,13.2549,3.673,3.3852,12.9543,12.9558,8.6232,7.0015,accept,accept,False,12.9543,12.9543,0.0
2013-09-09,PerthAirport,33,0,1,morning,0.5205,moderate,0.6836,0.8251,1.1,5.1248,13.3383,1.4999,1.0721,16.7206,17.7689,7.8977,6.6231,11.2705,11.3245,13.3102,10.7815,relocate,accept,True,13.3102,11.2705,2.0396
2016-08-11,Nuriootpa,29,3,0,night,0.1956,low,0.545,0.5866,0.7447,13.3661,33.4911,0.4282,5.3958,36.3105,41.2897,17.332,16.4605,23.8186,23.8248,18.8294,18.3399,accept,accept,False,23.8186,23.8186,0.0
2014-09-29,Tuggeranong,41,0,3,evening,0.0094,low,0.6829,0.6839,0.9585,10.2937,18.8835,0.1629,1.3717,26.0276,17.0921,6.2593,6.2512,17.8591,17.8592,10.9648,11.6276,accept,accept,False,17.8591,17.8591,0.0
2014-08-03,Uluru,42,6,1,morning,0.0017,low,0.6566,0.6567,1.0455,6.7216,17.1077,0.8938,1.1828,20.4594,21.8556,8.539,8.5378,13.8394,13.8395,15.8072,13.0596,relocate,accept,True,15.8072,13.8394,1.9678
2016-09-13,Katherine,17,1,2,afternoon,0.4304,moderate,0.4235,0.535,0.7618,8.217,21.8173,2.7168,1.2195,24.4563,27.651,9.8926,8.3285,15.5006,15.5826,15.5881,12.953,relocate,accept,True,15.5881,15.5006,0.0875
2012-07-12,Woomera,49,3,3,evening,0.09,low,0.6187,0.6345,0.9386,5.0041,15.9779,0.3623,2.0776,17.6663,19.8231,7.2422,7.0837,12.2168,12.2193,11.9307,12.1712,accept,accept,False,12.2168,12.2168,0.0
2011-08-25,Cobar,11,3,3,evening,0.004,low,0.7356,0.7359,0.9795,4.0204,10.6442,0.4301,1.7979,14.0981,12.1331,3.8927,3.8907,10.1001,10.1002,7.0095,7.7108,accept,accept,False,10.1001,10.1001,0.0
2013-03-10,Canberra,10,6,1,morning,0.1429,low,0.6289,0.657,0.9197,3.0077,13.2182,1.4597,1.1148,13.812,15.9662,5.432,5.2043,9.2921,9.3074,10.0568,8.9919,relocate,accept,True,10.0568,9.2921,0.7648
2015-12-31,Williamtown,46,3,2,afternoon,0.1319,low,0.3314,0.3568,0.6318,1.687,9.1782,0.6733,1.4337,10.3323,10.76,1.0449,0.9061,7.5053,7.5119,4.1446,3.3647,accept,accept,False,7.5053,7.5053,0.0
2014-06-04,Portland,34,2,3,evening,0.7213,high,0.6539,0.8666,1.1011,10.5964,33.1525,1.5454,3.3469,32.4292,36.6014,20.2192,16.2717,20.6991,20.7737,26.1608,23.7989,relocate,relocate,False,26.1608,26.1608,0.0
2013-07-14,Mildura,21,6,2,afternoon,0.6574,high,0.5622,0.7516,0.9028,13.6935,38.9241,0.7021,2.2771,39.0344,39.8588,19.9616,16.1335,25.2034,25.2346,25.2711,21.4163,relocate,accept,True,25.2711,25.2034,0.0677
2016-01-11,SydneyAirport,39,0,3,evening,0.1095,low,0.5312,0.5513,0.8264,4.2936,9.0982,0.5545,4.545,13.8176,15.1601,4.1938,4.039,9.9618,9.9663,4.7738,5.1823,accept,accept,False,9.9618,9.9618,0.0
2011-08-22,NorfolkIsland,28,0,3,evening,0.9589,very_high,0.5767,0.8804,1.1531,4.3457,16.6937,0.4383,1.5508,17.0781,20.6027,10.2135,7.0416,11.73,11.7571,15.6186,12.8137,relocate,relocate,False,15.6186,15.6186,0.0
2013-08-09,Walpole,44,4,3,evening,0.8921,very_high,0.7405,1.0179,1.2687,6.2319,15.6869,1.1739,3.3382,19.2016,19.3821,10.7824,8.0562,12.9538,13.022,12.5782,11.8507,accept,accept,False,12.9538,12.9538,0.0
2011-05-05,Darwin,14,3,1,morning,0.0619,low,0.5232,0.5331,0.837,3.7572,10.1161,0.3756,3.4178,13.5209,14.638,3.8107,3.7373,9.7619,9.7637,5.7952,4.616,accept,accept,False,9.7619,9.7619,0.0
2012-08-11,Ballarat,6,5,2,afternoon,0.5594,moderate,0.5113,0.6661,0.8865,1.8725,6.7868,0.5668,1.0596,9.5783,11.757,3.263,2.3403,7.1964,7.2182,6.902,5.5201,accept,accept,False,7.1964,7.1964,0.0
2016-10-18,Townsville,40,1,0,night,0.4259,moderate,0.479,0.5891,0.6993,1.4286,4.3511,1.918,2.4944,7.956,8.1153,1.0063,0.5533,5.6802,5.7376,1.8651,1.6684,accept,accept,False,5.6802,5.6802,0.0
2013-07-02,Hobart,16,1,2,afternoon,0.9243,very_high,0.4143,0.7043,0.8676,13.3924,26.9871,3.8411,1.9722,33.6144,29.2845,13.1678,8.8618,20.9789,21.209,17.6091,12.7909,accept,accept,False,20.9789,20.9789,0.0
2014-08-03,Katherine,17,6,3,evening,0.0007,low,0.639,0.6391,0.9984,0.9932,4.7078,1.1134,0.5,7.5182,8.5813,1.4537,1.4536,5.6918,5.6919,5.9231,5.8232,relocate,relocate,False,5.9231,5.9231,0.0
2013-01-26,MountGinini,24,5,2,afternoon,0.4869,moderate,0.3254,0.4556,0.6419,5.2578,14.8773,1.9922,0.5279,17.5465,22.0249,6.3821,4.9289,11.526,11.5934,11.3266,9.5169,accept,accept,False,11.526,11.526,0.0
2010-06-30,Williamtown,46,2,1,morning,0.0161,low,0.4282,0.4301,0.7616,1.1197,4.0321,0.5733,2.1352,7.4051,9.1329,0.7723,0.7637,5.8876,5.8883,3.1979,2.3547,accept,accept,False,5.8876,5.8876,0.0
2013-09-14,Wollongong,48,5,0,night,0.9045,very_high,0.3083,0.5906,0.7459,3.8913,10.7445,0.745,0.5,13.966,16.0225,4.9222,2.6291,9.8698,9.9136,9.1119,6.6278,accept,accept,False,9.8698,9.8698,0.0
2009-02-21,Portland,34,5,3,evening,0.0782,low,0.4223,0.4355,0.7789,3.2374,10.9115,0.9404,0.5,13.1534,9.0545,0.7649,0.7042,9.2164,9.2219,5.0845,4.994,accept,accept,False,9.2164,9.2164,0.0
2014-03-17,CoffsHarbour,12,0,0,night,0.0617,low,0.3523,0.3621,0.573,1.2926,6.7694,0.4242,1.9373,8.7881,8.3015,0.1428,0.1014,6.7132,6.7152,1.9685,1.7646,accept,accept,False,6.7132,6.7132,0.0
2015-11-28,Watsonia,45,5,0,night,0.0295,low,0.3297,0.3336,0.5955,6.3765,14.8092,0.5398,0.5,19.0281,18.1207,3.5987,3.5627,13.1614,13.1626,8.7389,7.8027,accept,accept,False,13.1614,13.1614,0.0
2009-04-13,Dartmoor,13,0,1,morning,0.2862,low,0.524,0.591,0.7611,1.7648,6.863,1.4018,0.7699,9.4649,9.9072,1.9004,1.5639,6.7624,6.7912,5.2065,4.8659,accept,accept,False,6.7624,6.7624,0.0
2013-08-21,Richmond,35,2,0,night,0.0441,low,0.3158,0.3222,0.5326,1.1421,8.5946,0.8121,1.9309,9.3515,12.0937,1.334,1.2944,6.8118,6.8145,3.5767,3.3084,accept,accept,False,6.8118,6.8118,0.0
2009-05-14,NorahHead,27,3,2,afternoon,0.0331,low,0.4996,0.5041,0.7828,6.8449,31.5193,0.7038,1.6943,26.6788,23.4218,7.5537,7.5,17.2044,17.2062,12.7556,11.3012,accept,accept,False,17.2044,17.2044,0.0
2014-01-10,Portland,34,4,2,afternoon,0.0909,low,0.2473,0.2633,0.5151,3.248,15.6333,0.6822,1.6936,15.1508,20.8525,3.85,3.681,10.3735,10.3781,7.7876,6.6861,accept,accept,False,10.3735,10.3735,0.0
2010-05-07,Portland,34,4,1,morning,0.9759,very_high,0.4922,0.8026,1.0446,2.3385,5.5994,0.3452,2.8319,9.7087,9.5403,2.7424,1.241,7.4617,7.4833,4.2894,2.1502,accept,accept,False,7.4617,7.4617,0.0
2015-09-26,Perth,32,5,0,night,0.0334,low,0.524,0.5286,0.7278,7.1224,17.9243,0.9055,3.6775,21.3434,19.7419,6.1405,6.0947,14.3869,14.3891,7.5671,7.2843,accept,accept,False,14.3869,14.3869,0.0
2014-12-02,Cairns,9,1,0,night,0.1902,low,0.526,0.5662,0.7346,1.6901,8.7551,0.4342,3.9344,10.1588,11.8531,2.7141,2.4725,7.5156,7.5216,2.6487,2.4448,accept,accept,False,7.5156,7.5156,0.0
2010-03-08,Sydney,38,0,1,morning,0.6835,high,0.5632,0.7621,0.8797,0.8909,5.3106,0.1581,5.7095,7.6332,8.9969,2.2306,1.3234,6.1305,6.1378,-0.2686,-1.0078,accept,accept,False,6.1305,6.1305,0.0
2015-03-18,SalmonGums,37,2,0,night,0.8664,very_high,0.3042,0.5717,0.6832,9.2617,22.0992,0.2919,0.5,25.985,29.5577,11.3306,7.3221,17.5526,17.5691,16.1687,12.6281,accept,accept,False,17.5526,17.5526,0.0
2009-07-29,Wollongong,48,2,3,evening,0.0345,low,0.4787,0.4835,0.8095,12.232,28.9288,0.6862,0.9985,32.8632,30.3847,10.3731,10.2997,21.6518,21.6536,18.3872,18.5555,accept,accept,False,21.6518,21.6518,0.0
2009-02-05,Bendigo,7,3,1,morning,0.0597,low,0.5477,0.5571,0.8747,3.8177,14.1782,1.266,0.7245,15.3087,17.0739,5.1521,5.0703,10.3379,10.3436,10.8187,9.307,relocate,accept,True,10.8187,10.3379,0.4807
2013-04-11,Woomera,49,3,1,morning,0.0007,low,0.5743,0.5743,0.7632,0.8,7.5392,1.5074,5.8283,8.4465,7.4748,0.6342,0.634,5.9695,5.9696,-1.9681,-2.0081,accept,accept,False,5.9695,5.9695,0.0
2009-05-04,SalmonGums,37,0,1,morning,0.1936,low,0.5568,0.5979,0.9334,3.7811,13.2556,0.1992,1.9617,14.8719,13.6883,3.8186,3.5334,10.549,10.5518,7.6029,5.9827,accept,accept,False,10.549,10.549,0.0
2009-10-19,Penrith,31,0,1,morning,0.1894,low,0.5583,0.5983,0.8051,7.3903,17.7865,1.1993,1.759,21.6473,22.2051,8.0656,7.6156,14.4823,14.4989,12.22,11.3272,accept,accept,False,14.4823,14.4823,0.0
2016-05-05,Moree,22,3,0,night,0.0174,low,0.4795,0.4816,0.6832,8.673,26.553,2.6371,1.3099,27.0608,24.8149,7.8975,7.872,17.0,17.0035,12.5725,12.2197,accept,accept,False,17.0,17.0,0.0
2009-01-18,Cairns,9,6,0,night,0.7149,high,0.445,0.6554,0.7692,1.8555,7.1551,1.7644,1.2536,9.7101,11.6318,3.1331,1.8926,6.7587,6.8432,5.7762,4.7662,accept,accept,False,6.7587,6.7587,0.0
2015-04-25,NorahHead,27,5,3,evening,0.7209,high,0.5722,0.7847,1.0434,3.3665,7.5327,0.9858,1.2474,11.9086,11.3521,3.7303,2.5068,8.5741,8.6216,7.484,6.5871,accept,accept,False,8.5741,8.5741,0.0
2014-08-29,Cairns,9,4,0,night,0.074,low,0.4067,0.419,0.6321,4.9808,15.3484,0.9431,1.3355,17.3703,17.4907,4.1265,4.017,11.8127,11.8179,7.8606,7.3819,accept,accept,False,11.8127,11.8127,0.0
2014-03-15,WaggaWagga,43,5,2,afternoon,0.9581,very_high,0.4927,0.796,0.9788,7.1135,19.4331,0.9996,1.2316,21.9651,19.9437,8.9377,5.8707,14.671,14.7328,13.4525,9.7774,accept,accept,False,14.671,14.671,0.0
2015-12-09,Albany,2,2,2,afternoon,0.0763,low,0.3287,0.3415,0.6867,6.6255,20.8981,0.5098,4.9454,21.9216,26.2104,6.6493,6.4789,14.7452,14.7481,9.3272,6.5181,accept,accept,False,14.7452,14.7452,0.0
2017-06-01,AliceSprings,4,3,1,morning,0.0013,low,0.5206,0.5207,0.8174,5.9386,21.4863,1.6193,7.1324,21.2413,19.9686,6.165,6.1642,13.7697,13.7699,4.8894,3.4856,accept,accept,False,13.7697,13.7697,0.0
2017-04-11,Newcastle,25,1,1,morning,0.5019,moderate,0.4196,0.5547,0.7573,8.6586,23.1536,0.3489,6.8548,25.6136,31.0258,11.7762,9.6498,17.1997,17.2119,11.2331,8.2864,accept,accept,False,17.1997,17.1997,0.0
2015-12-14,Mildura,21,0,3,evening,0.0349,low,0.7117,0.7165,1.0392,4.0162,8.9886,0.9153,0.5,13.397,16.0802,5.9768,5.9375,9.5281,9.5305,11.9858,12.1068,relocate,relocate,False,11.9858,11.9858,0.0
2013-05-29,Wollongong,48,2,3,evening,0.0472,low,0.6321,0.6392,1.0506,10.6579,29.2134,1.7421,1.1023,30.8578,30.028,12.586,12.4789,19.8071,19.8132,22.3991,20.9805,relocate,relocate,False,22.3991,22.3991,0.0
2010-08-27,PerthAirport,33,4,1,morning,0.0307,low,0.6123,0.6164,0.9285,2.7574,9.2809,0.8855,0.5,11.8205,12.3459,3.2658,3.24,8.4343,8.4363,8.2491,7.2369,accept,accept,False,8.4343,8.4343,0.0
2015-06-11,Walpole,44,3,1,morning,0.6004,high,0.678,0.8471,1.1299,6.6942,22.0833,0.1958,7.0179,22.5121,21.813,10.622,8.7518,15.2017,15.2097,10.3155,6.7453,accept,accept,False,15.2017,15.2017,0.0
2010-04-29,WaggaWagga,43,3,1,morning,0.1137,low,0.7269,0.748,0.9221,3.0671,15.5526,2.1995,2.4406,14.8727,16.6851,6.5813,6.4025,9.5502,9.5687,9.0982,8.9451,accept,accept,False,9.5502,9.5502,0.0
2011-05-27,Walpole,44,4,2,afternoon,0.1326,low,0.5779,0.6035,0.8587,3.858,23.9841,0.7434,3.2765,19.4817,19.6926,6.8657,6.61,12.7522,12.7595,9.5403,8.3458,accept,accept,False,12.7522,12.7522,0.0
2014-11-08,Wollongong,48,5,3,evening,0.0815,low,0.5342,0.5481,0.8256,4.302,14.9907,0.2284,1.6525,16.3038,15.935,4.5356,4.423,11.4029,11.4043,8.5269,8.9928,accept,accept,False,11.4029,11.4029,0.0
2015-05-16,NorahHead,27,5,1,morning,0.9658,very_high,0.6102,0.9166,1.0536,2.9386,9.3711,3.2792,1.7648,12.1029,12.6709,5.359,3.3909,7.6172,7.8212,8.0117,6.0029,relocate,accept,True,8.0117,7.6172,0.3944
2017-03-28,Cobar,11,1,1,morning,0.0159,low,0.672,0.6738,0.9454,8.9025,19.09,0.6309,4.2223,24.2362,19.4536,7.4394,7.4216,16.4141,16.4149,9.3306,8.2376,accept,accept,False,16.4141,16.4141,0.0
2015-10-31,Mildura,21,5,3,evening,0.1412,low,0.7849,0.8126,1.1097,3.1796,11.0108,0.3895,1.9474,13.117,13.4925,5.1895,5.0001,9.4158,9.4199,8.9107,8.8316,accept,accept,False,9.4158,9.4158,0.0
2013-06-04,Katherine,17,1,0,night,0.0282,low,0.4391,0.4428,0.6141,4.148,13.1639,0.9502,2.0089,15.3286,17.4354,4.3145,4.2818,10.5546,10.5566,6.8839,6.9367,accept,accept,False,10.5546,10.5546,0.0
2015-10-13,MelbourneAirport,20,1,2,afternoon,0.0177,low,0.5324,0.5345,0.7819,6.1843,19.8942,0.2553,3.0853,20.9044,22.1734,7.3325,7.3093,14.2209,14.2212,10.3966,9.4698,accept,accept,False,14.2209,14.2209,0.0
2011-11-25,Albury,3,4,3,evening,0.7939,high,0.5724,0.8122,1.0259,17.0629,56.0712,0.5747,2.8293,50.7849,60.0657,33.4466,26.1437,32.1628,32.193,43.2096,39.1053,relocate,relocate,False,43.2096,43.2096,0.0
2012-03-01,Penrith,31,3,0,night,0.9677,very_high,0.5076,0.8148,0.9704,6.3349,19.2252,2.3235,1.8971,20.8267,20.4811,9.4542,6.265,13.3451,13.4899,13.0003,9.5136,accept,accept,False,13.3451,13.3451,0.0
2016-01-28,Perth,32,3,0,night,0.0153,low,0.5747,0.5764,0.7989,4.4088,13.2616,0.6442,1.2834,15.7217,15.2674,4.4386,4.4253,10.9472,10.9479,8.2617,7.855,accept,accept,False,10.9472,10.9472,0.0
2014-05-07,Witchcliffe,47,2,0,night,0.9987,very_high,0.3055,0.625,0.7565,0.8,4.0,1.3073,1.2051,6.96,6.0719,0.108,-0.8755,5.2749,5.3586,2.349,1.3583,accept,accept,False,5.2749,5.2749,0.0
2017-05-30,Adelaide,1,1,3,evening,0.0389,low,0.4961,0.5016,0.8553,3.7847,10.4122,2.0568,3.976,13.6824,13.397,3.0194,2.9819,9.1466,9.1526,4.497,4.342,accept,accept,False,9.1466,9.1466,0.0
2012-04-02,Newcastle,25,0,0,night,0.4273,moderate,0.3347,0.4453,0.6596,2.5565,8.8709,0.6734,2.0415,11.377,15.187,3.39,2.5387,8.2463,8.2665,6.0834,4.7591,accept,accept,False,8.2463,8.2463,0.0
2011-11-14,Darwin,14,0,1,morning,0.9689,very_high,0.5326,0.8403,1.0172,3.3338,10.6984,0.4281,0.9796,13.194,14.2671,5.8601,3.6349,9.4743,9.501,9.843,7.2269,relocate,accept,True,9.843,9.4743,0.3687
2013-08-09,NorfolkIsland,28,4,0,night,0.974,very_high,0.3519,0.6615,0.6489,3.0195,12.4844,1.4929,3.5366,13.5198,12.8731,3.8279,1.8069,9.1277,9.2212,3.0413,2.1344,accept,accept,False,9.1277,9.1277,0.0
2008-08-24,Darwin,14,6,0,night,0.0084,low,0.3994,0.4002,0.6399,6.1432,21.1748,0.2156,1.8704,21.3868,19.0145,4.5662,4.5584,14.4811,14.4812,8.1636,7.4708,accept,accept,False,14.4811,14.4811,0.0
2012-02-19,MountGambier,23,6,2,afternoon,0.0525,low,0.381,0.389,0.5697,3.7272,14.0198,0.3295,0.5,15.12,12.0993,1.7458,1.6964,10.6122,10.6135,5.4598,5.3963,accept,accept,False,10.6122,10.6122,0.0
2016-12-29,GoldCoast,15,3,1,morning,0.5489,moderate,0.4364,0.5876,0.8144,2.1037,10.1486,0.188,1.0306,11.3024,10.3467,2.0999,1.3068,8.3101,8.3172,5.5143,4.281,accept,accept,False,8.3101,8.3101,0.0
2014-05-14,SydneyAirport,39,2,2,afternoon,0.0356,low,0.5505,0.5554,0.8135,7.5929,20.6257,1.9512,1.8752,23.1132,26.6698,9.711,9.6442,14.9795,14.9847,15.079,13.7463,relocate,accept,True,15.079,14.9795,0.0994
2011-03-02,NorahHead,27,2,2,afternoon,0.7953,high,0.587,0.8274,1.0721,1.5433,9.1782,0.9462,0.5,10.1383,9.8945,3.08,1.8743,7.2571,7.3068,7.3548,5.5378,relocate,accept,True,7.3548,7.2571,0.0977
2017-05-25,Wollongong,48,3,3,evening,0.0517,low,0.6287,0.6366,1.0417,4.2684,16.4122,1.3187,2.354,16.8555,15.1072,4.8219,4.7614,11.2265,11.2316,9.1635,8.4992,accept,accept,False,11.2265,11.2265,0.0
2014-01-22,Portland,34,2,0,night,0.0207,low,0.374,0.3765,0.5301,3.8043,11.0291,0.3494,2.6576,13.968,12.7496,1.9201,1.9038,10.0176,10.0181,3.0512,3.2348,accept,accept,False,10.0176,10.0176,0.0
2011-10-28,Launceston,18,4,3,evening,0.8656,very_high,0.6487,0.9159,1.0513,5.3624,20.0804,1.242,3.7596,19.873,22.604,11.9041,8.8423,13.0831,13.1534,13.5738,12.722,relocate,accept,True,13.5738,13.0831,0.4907
2015-09-05,Ballarat,6,5,2,afternoon,0.0714,low,0.3783,0.3901,0.6444,8.7168,18.7211,1.1178,2.1841,23.8305,24.4933,6.6207,6.4741,15.9558,15.9617,10.8355,9.5657,accept,accept,False,15.9558,15.9558,0.0
2013-08-26,Walpole,44,0,0,night,0.9871,very_high,0.4278,0.7426,0.8678,18.692,47.3018,3.2783,1.0801,49.3009,46.6347,23.6514,16.2075,30.6131,30.8208,30.367,23.0656,accept,accept,False,30.6131,30.6131,0.0
2015-08-02,Dartmoor,13,6,3,evening,0.9145,very_high,0.5339,0.8201,0.9555,4.4067,13.6766,1.4248,0.5,15.8932,15.7938,6.6466,4.355,10.7087,10.7933,10.967,10.1911,relocate,accept,True,10.967,10.7087,0.2583
